"Series","Date","Value"
"Other-2",2022-03-01,22537915
"Other-2",2022-04-01,17456930
"Other-2",2022-05-01,31125274
"Other-2",2022-06-01,33458881
"Other-2",2022-07-01,20505346
"Other-2",2022-08-01,26850955
"Other-2",2022-09-01,18588264
"Other-2",2022-10-01,15043125
"Other-2",2022-11-01,22547277
"Other-2",2022-12-01,9788706
"Other-2",2023-01-01,23952008
"Other-2",2023-02-01,22069839
"Other-2",2023-03-01,13864418
"Other-2",2023-04-01,14946209
"Other-2",2023-05-01,26629260
"Other-2",2023-06-01,13427647
"Other-2",2023-07-01,15492226
"Other-2",2023-08-01,13898941
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-01-01,609218646
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-02-01,609500471
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-03-01,625022869
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-04-01,627937346
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-05-01,638892844
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-06-01,673164904
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-07-01,654464677
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-08-01,640140056
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-09-01,664713578
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-10-01,734082664
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-11-01,720666310
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2008-12-01,700289520
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-01-01,716634877
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-02-01,703239069
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-03-01,703864004
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-04-01,698169563
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-05-01,691859757
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-06-01,694384032
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-07-01,684058545
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-08-01,678297562
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-09-01,681940632
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-10-01,667569978
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-11-01,671018104
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2009-12-01,649145280
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-01-01,652313949
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-02-01,665984313
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-03-01,668985641
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-04-01,665872908
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-05-01,657584916
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-06-01,658562680
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-07-01,663076327
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-08-01,670964823
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-09-01,672998864
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-10-01,676075142
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-11-01,682155954
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2010-12-01,670623069
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-01-01,662321455
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-02-01,663488794
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-03-01,666049164
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-04-01,670758233
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-05-01,663719477
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-06-01,668980639
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-07-01,685494911
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-08-01,712091347
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-09-01,714331745
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-10-01,721668344
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-11-01,723676116
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2011-12-01,725678642
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-01-01,729626419
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-02-01,713035771
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-03-01,720931208
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-04-01,726915990
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-05-01,736803180
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-06-01,754668544
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-07-01,756836138
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-08-01,747957648
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-09-01,751505801
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-10-01,745962252
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-11-01,767603834
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2012-12-01,754230219
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-01-01,763590565
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-02-01,765632971
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-03-01,778746102
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-04-01,768327954
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-05-01,776999131
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-06-01,777882132
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-07-01,767610854
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-08-01,778952827
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-09-01,764083061
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-10-01,760361789
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-11-01,782988412
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2013-12-01,777881030
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-01-01,814846263
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-02-01,799118082
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-03-01,800022822
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-04-01,792879619
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-05-01,792600728
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-06-01,801114556
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-07-01,787333015
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-08-01,799660681
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-09-01,827193324
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-10-01,812897503
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-11-01,844345098
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2014-12-01,807118233
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-01-01,842100485
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-02-01,829810398
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-03-01,856117547
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-04-01,837216155
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-05-01,836944458
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-06-01,849206430
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-07-01,865840678
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-08-01,872640128
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-09-01,883220393
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-10-01,869893441
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-11-01,920852439
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2015-12-01,926526110
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-01-01,933724419
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-02-01,947143732
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-03-01,941195414
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-04-01,924328859
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-05-01,922139093
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-06-01,942767557
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-07-01,940331478
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-08-01,952416819
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-09-01,916704737
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-10-01,922483094
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-11-01,932167692
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2016-12-01,914669173
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-01-01,943565256
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-02-01,943423478
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-03-01,934278500
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-04-01,938277377
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-05-01,934771077
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-06-01,942962948
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-07-01,948672422
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-08-01,939067003
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-09-01,952450971
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-10-01,977617334
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-11-01,951216605
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2017-12-01,983378282
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-01-01,985114587
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-02-01,996642076
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-03-01,992439122
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-04-01,991431765
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-05-01,982054408
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-06-01,1025509986
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-07-01,1004879265
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-08-01,1033764136
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-09-01,1042920905
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-10-01,1066904736
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-11-01,1079045359
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2018-12-01,1077155314
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-01-01,1085039807
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-02-01,1091870755
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-03-01,1122317842
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-04-01,1142889268
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-05-01,1139973211
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-06-01,1147768129
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-07-01,1146867434
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-08-01,1143117994
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-09-01,1155527664
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-10-01,1155041631
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-11-01,1153680452
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2019-12-01,1150066485
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-01-01,1154561094
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-02-01,1206320635
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-03-01,1303095867
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-04-01,1313248176
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-05-01,1275192864
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-06-01,1284855283
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-07-01,1301988196
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-08-01,1289304242
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-09-01,1297117869
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-10-01,1285842062
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-11-01,1288340536
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2020-12-01,1280677312
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-01-01,1288753748
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-02-01,1310628863
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-03-01,1291285618
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-04-01,1302439381
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-05-01,1319667593
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-06-01,1318357143
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-07-01,1322946089
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-08-01,1332861869
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-09-01,1335392939
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-10-01,1349009303
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-11-01,1393478296
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2021-12-01,1352936262
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-01-01,1319260649
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-02-01,1352936761
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-03-01,1365080359
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-04-01,1378280630
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-05-01,1419310813
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-06-01,1467232161
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-07-01,1456516923
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-08-01,1507678944
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-09-01,1505723387
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-10-01,1500632424
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-11-01,1532957710
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2022-12-01,1479387765
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-01-01,1514030417
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-02-01,1543608102
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-03-01,1500099017
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-04-01,1513128734
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-05-01,1558719958
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-06-01,1537619656
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-07-01,1545769842
"TOTAL ASSETS (total of items 103, 110, 195, 258 and 267)",2023-08-01,1536509809
NA,2008-01-01,NA
NA,2008-02-01,NA
NA,2008-03-01,NA
NA,2008-04-01,NA
NA,2008-05-01,NA
NA,2008-06-01,NA
NA,2008-07-01,NA
NA,2008-08-01,NA
NA,2008-09-01,NA
NA,2008-10-01,NA
NA,2008-11-01,NA
NA,2008-12-01,NA
NA,2009-01-01,NA
NA,2009-02-01,NA
NA,2009-03-01,NA
NA,2009-04-01,NA
NA,2009-05-01,NA
NA,2009-06-01,NA
NA,2009-07-01,NA
NA,2009-08-01,NA
NA,2009-09-01,NA
NA,2009-10-01,NA
NA,2009-11-01,NA
NA,2009-12-01,NA
NA,2010-01-01,NA
NA,2010-02-01,NA
NA,2010-03-01,NA
NA,2010-04-01,NA
NA,2010-05-01,NA
NA,2010-06-01,NA
NA,2010-07-01,NA
NA,2010-08-01,NA
NA,2010-09-01,NA
NA,2010-10-01,NA
NA,2010-11-01,NA
NA,2010-12-01,NA
NA,2011-01-01,NA
NA,2011-02-01,NA
NA,2011-03-01,NA
NA,2011-04-01,NA
NA,2011-05-01,NA
NA,2011-06-01,NA
NA,2011-07-01,NA
NA,2011-08-01,NA
NA,2011-09-01,NA
NA,2011-10-01,NA
NA,2011-11-01,NA
NA,2011-12-01,NA
NA,2012-01-01,NA
NA,2012-02-01,NA
NA,2012-03-01,NA
NA,2012-04-01,NA
NA,2012-05-01,NA
NA,2012-06-01,NA
NA,2012-07-01,NA
NA,2012-08-01,NA
NA,2012-09-01,NA
NA,2012-10-01,NA
NA,2012-11-01,NA
NA,2012-12-01,NA
NA,2013-01-01,NA
NA,2013-02-01,NA
NA,2013-03-01,NA
NA,2013-04-01,NA
NA,2013-05-01,NA
NA,2013-06-01,NA
NA,2013-07-01,NA
NA,2013-08-01,NA
NA,2013-09-01,NA
NA,2013-10-01,NA
NA,2013-11-01,NA
NA,2013-12-01,NA
NA,2014-01-01,NA
NA,2014-02-01,NA
NA,2014-03-01,NA
NA,2014-04-01,NA
NA,2014-05-01,NA
NA,2014-06-01,NA
NA,2014-07-01,NA
NA,2014-08-01,NA
NA,2014-09-01,NA
NA,2014-10-01,NA
NA,2014-11-01,NA
NA,2014-12-01,NA
NA,2015-01-01,NA
NA,2015-02-01,NA
NA,2015-03-01,NA
NA,2015-04-01,NA
NA,2015-05-01,NA
NA,2015-06-01,NA
NA,2015-07-01,NA
NA,2015-08-01,NA
NA,2015-09-01,NA
NA,2015-10-01,NA
NA,2015-11-01,NA
NA,2015-12-01,NA
NA,2016-01-01,NA
NA,2016-02-01,NA
NA,2016-03-01,NA
NA,2016-04-01,NA
NA,2016-05-01,NA
NA,2016-06-01,NA
NA,2016-07-01,NA
NA,2016-08-01,NA
NA,2016-09-01,NA
NA,2016-10-01,NA
NA,2016-11-01,NA
NA,2016-12-01,NA
NA,2017-01-01,NA
NA,2017-02-01,NA
NA,2017-03-01,NA
NA,2017-04-01,NA
NA,2017-05-01,NA
NA,2017-06-01,NA
NA,2017-07-01,NA
NA,2017-08-01,NA
NA,2017-09-01,NA
NA,2017-10-01,NA
NA,2017-11-01,NA
NA,2017-12-01,NA
NA,2018-01-01,NA
NA,2018-02-01,NA
NA,2018-03-01,NA
NA,2018-04-01,NA
