"Series","Date","Value"
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2009-09-01,6149975
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2009-10-01,6280824
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2009-11-01,6279580
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2009-12-01,6426178
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-01-01,6352681
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-02-01,6403120
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-03-01,6559586
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-04-01,7603813
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-05-01,7123084
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-06-01,8766205
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-07-01,8939103
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-08-01,9224746
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-09-01,9107466
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-10-01,9431165
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-11-01,9408703
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2010-12-01,10480950
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-01-01,10478720
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-02-01,10462365
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-03-01,10743240
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-04-01,11248561
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-05-01,10794600
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-06-01,11406895
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-07-01,11980399
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-08-01,12243027
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-09-01,11222786
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-10-01,11306381
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-11-01,11366283
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2011-12-01,11300811
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-01-01,11505073
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-02-01,11492355
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-03-01,11059491
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-04-01,10847820
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-05-01,11257342
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-06-01,11662024
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-07-01,11805066
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-08-01,11997355
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-09-01,11789647
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-10-01,11804893
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-11-01,12535439
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2012-12-01,11467473
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-01-01,11592548
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-02-01,12113661
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-03-01,12072133
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-04-01,12593497
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-05-01,11775829
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-06-01,11265123
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-07-01,10994987
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-08-01,10889069
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-09-01,10758047
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-10-01,10921065
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-11-01,10975112
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2013-12-01,9611072
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-01-01,9386978
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-02-01,9392558
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-03-01,11836776
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-04-01,12918203
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-05-01,12438198
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-06-01,12071877
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-07-01,10340516
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-08-01,10372949
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-09-01,8906608
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-10-01,9807226
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-11-01,9854508
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2014-12-01,12230409
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-01-01,12522098
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-02-01,11868786
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-03-01,11560597
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-04-01,11674519
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-05-01,11599611
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-06-01,11450773
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-07-01,12889529
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-08-01,13621705
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-09-01,13359930
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-10-01,13774068
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-11-01,14364309
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2015-12-01,13177114
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-01-01,13796124
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-02-01,13509864
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-03-01,12981027
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-04-01,12512304
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-05-01,12618863
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-06-01,13425745
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-07-01,12483230
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-08-01,12538596
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-09-01,12024312
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-10-01,12058651
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-11-01,11789461
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2016-12-01,13811305
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-01-01,16180547
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-02-01,16221987
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-03-01,15577511
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-04-01,16620616
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-05-01,15925116
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-06-01,14788936
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-07-01,14913988
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-08-01,14908522
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-09-01,13477939
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-10-01,14551018
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-11-01,16049930
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2017-12-01,16044520
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-01-01,15710623
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-02-01,19513347
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-03-01,20090789
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-04-01,17847020
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-05-01,16855538
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-06-01,16391904
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-07-01,16548804
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-08-01,13085390
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-09-01,13268229
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-10-01,14105004
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-11-01,14501096
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2018-12-01,14891224
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-01-01,15448200
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-02-01,17340191
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-03-01,16542518
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-04-01,15627921
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-05-01,15917794
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-06-01,16159120
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-07-01,15643763
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-08-01,14855689
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-09-01,13324315
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-10-01,13958007
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-11-01,13384875
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2019-12-01,11691156
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-01-01,12962127
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-02-01,13331262
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-03-01,15975664
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-04-01,12404023
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-05-01,14312237
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-06-01,13679885
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-07-01,12283216
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-08-01,10426871
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-09-01,13362280
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-10-01,11550371
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-11-01,11639863
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2020-12-01,11467626
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-01-01,11658990
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-02-01,10976324
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-03-01,8653896
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-04-01,12395454
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-05-01,14468753
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-06-01,13706268
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-07-01,13476699
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-08-01,11779186
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-09-01,11597717
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-10-01,13971481
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-11-01,14041008
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2021-12-01,13335801
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-01-01,13085580
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-02-01,13061602
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-03-01,15841373
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-04-01,14063827
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-05-01,16349483
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-06-01,18684140
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-07-01,16108970
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-08-01,15855346
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-09-01,19894364
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-10-01,15716024
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-11-01,17999038
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2022-12-01,20055427
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-01-01,16996050
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-02-01,16581580
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-03-01,19925813
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-04-01,15822640
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-05-01,14838042
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-06-01,15154682
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-07-01,16185403
"Overdrafts, loans and advances: public sector (total of items 172 to 179)",2023-08-01,15537790
"Central government of the Republic (excluding social security funds)",2008-01-01,2572691
"Central government of the Republic (excluding social security funds)",2008-02-01,2540110
"Central government of the Republic (excluding social security funds)",2008-03-01,3131281
"Central government of the Republic (excluding social security funds)",2008-04-01,3020390
"Central government of the Republic (excluding social security funds)",2008-05-01,3285462
"Central government of the Republic (excluding social security funds)",2008-06-01,3399082
"Central government of the Republic (excluding social security funds)",2008-07-01,4506885
