"Series","Date","Value"
"Banksc-3",2014-01-01,0
"Banksc-3",2014-02-01,0
"Banksc-3",2014-03-01,0
"Banksc-3",2014-04-01,0
"Banksc-3",2014-05-01,0
"Banksc-3",2014-06-01,0
"Banksc-3",2014-07-01,0
"Banksc-3",2014-08-01,0
"Banksc-3",2014-09-01,0
"Banksc-3",2014-10-01,0
"Banksc-3",2014-11-01,0
"Banksc-3",2014-12-01,0
"Banksc-3",2015-01-01,0
"Banksc-3",2015-02-01,0
"Banksc-3",2015-03-01,0
"Banksc-3",2015-04-01,0
"Banksc-3",2015-05-01,0
"Banksc-3",2015-06-01,0
"Banksc-3",2015-07-01,0
"Banksc-3",2015-08-01,0
"Banksc-3",2015-09-01,0
"Banksc-3",2015-10-01,0
"Banksc-3",2015-11-01,0
"Banksc-3",2015-12-01,0
"Banksc-3",2016-01-01,0
"Banksc-3",2016-02-01,0
"Banksc-3",2016-03-01,0
"Banksc-3",2016-04-01,0
"Banksc-3",2016-05-01,0
"Banksc-3",2016-06-01,0
"Banksc-3",2016-07-01,0
"Banksc-3",2016-08-01,0
"Banksc-3",2016-09-01,0
"Banksc-3",2016-10-01,0
"Banksc-3",2016-11-01,0
"Banksc-3",2016-12-01,0
"Banksc-3",2017-01-01,0
"Banksc-3",2017-02-01,0
"Banksc-3",2017-03-01,0
"Banksc-3",2017-04-01,0
"Banksc-3",2017-05-01,0
"Banksc-3",2017-06-01,0
"Banksc-3",2017-07-01,0
"Banksc-3",2017-08-01,0
"Banksc-3",2017-09-01,0
"Banksc-3",2017-10-01,0
"Banksc-3",2017-11-01,0
"Banksc-3",2017-12-01,0
"Banksc-3",2018-01-01,0
"Banksc-3",2018-02-01,0
"Banksc-3",2018-03-01,0
"Banksc-3",2018-04-01,0
"Banksc-3",2018-05-01,0
"Banksc-3",2018-06-01,0
"Banksc-3",2018-07-01,0
"Banksc-3",2018-08-01,0
"Banksc-3",2018-09-01,0
"Banksc-3",2018-10-01,0
"Banksc-3",2018-11-01,0
"Banksc-3",2018-12-01,0
"Banksc-3",2019-01-01,0
"Banksc-3",2019-02-01,0
"Banksc-3",2019-03-01,0
"Banksc-3",2019-04-01,0
"Banksc-3",2019-05-01,0
"Banksc-3",2019-06-01,0
"Banksc-3",2019-07-01,0
"Banksc-3",2019-08-01,0
"Banksc-3",2019-09-01,0
"Banksc-3",2019-10-01,0
"Banksc-3",2019-11-01,0
"Banksc-3",2019-12-01,0
"Banksc-3",2020-01-01,0
"Banksc-3",2020-02-01,0
"Banksc-3",2020-03-01,0
"Banksc-3",2020-04-01,0
"Banksc-3",2020-05-01,0
"Banksc-3",2020-06-01,0
"Banksc-3",2020-07-01,0
"Banksc-3",2020-08-01,0
"Banksc-3",2020-09-01,0
"Banksc-3",2020-10-01,0
"Banksc-3",2020-11-01,0
"Banksc-3",2020-12-01,0
"Banksc-3",2021-01-01,0
"Banksc-3",2021-02-01,0
"Banksc-3",2021-03-01,0
"Banksc-3",2021-04-01,0
"Banksc-3",2021-05-01,0
"Banksc-3",2021-06-01,0
"Banksc-3",2021-07-01,0
"Banksc-3",2021-08-01,0
"Banksc-3",2021-09-01,0
"Banksc-3",2021-10-01,0
"Banksc-3",2021-11-01,0
"Banksc-3",2021-12-01,0
"Banksc-3",2022-01-01,0
"Banksc-3",2022-02-01,0
"Banksc-3",2022-03-01,0
"Banksc-3",2022-04-01,0
"Banksc-3",2022-05-01,0
"Banksc-3",2022-06-01,0
"Banksc-3",2022-07-01,0
"Banksc-3",2022-08-01,0
"Banksc-3",2022-09-01,0
"Banksc-3",2022-10-01,0
"Banksc-3",2022-11-01,0
"Banksc-3",2022-12-01,0
"Banksc-3",2023-01-01,0
"Banksc-3",2023-02-01,0
"Banksc-3",2023-03-01,0
"Banksc-3",2023-04-01,0
"Banksc-3",2023-05-01,0
"Banksc-3",2023-06-01,0
"Banksc-3",2023-07-01,0
"Banksc-3",2023-08-01,0
"Financial corporate sectorb-3",2008-01-01,969246
"Financial corporate sectorb-3",2008-02-01,975286
"Financial corporate sectorb-3",2008-03-01,1065745
"Financial corporate sectorb-3",2008-04-01,1135402
"Financial corporate sectorb-3",2008-05-01,1248457
"Financial corporate sectorb-3",2008-06-01,911352
"Financial corporate sectorb-3",2008-07-01,868006
"Financial corporate sectorb-3",2008-08-01,880049
"Financial corporate sectorb-3",2008-09-01,859136
"Financial corporate sectorb-3",2008-10-01,846195
"Financial corporate sectorb-3",2008-11-01,753783
"Financial corporate sectorb-3",2008-12-01,795134
"Financial corporate sectorb-3",2009-01-01,698045
"Financial corporate sectorb-3",2009-02-01,691878
"Financial corporate sectorb-3",2009-03-01,684134
"Financial corporate sectorb-3",2009-04-01,837188
"Financial corporate sectorb-3",2009-05-01,918496
"Financial corporate sectorb-3",2009-06-01,1004766
"Financial corporate sectorb-3",2009-07-01,1003192
"Financial corporate sectorb-3",2009-08-01,773428
"Financial corporate sectorb-3",2009-09-01,811833
"Financial corporate sectorb-3",2009-10-01,818910
"Financial corporate sectorb-3",2009-11-01,817482
"Financial corporate sectorb-3",2009-12-01,542528
"Financial corporate sectorb-3",2010-01-01,543338
"Financial corporate sectorb-3",2010-02-01,477240
"Financial corporate sectorb-3",2010-03-01,487745
"Financial corporate sectorb-3",2010-04-01,489041
"Financial corporate sectorb-3",2010-05-01,489704
"Financial corporate sectorb-3",2010-06-01,496119
"Financial corporate sectorb-3",2010-07-01,497371
"Financial corporate sectorb-3",2010-08-01,497626
"Financial corporate sectorb-3",2010-09-01,508281
"Financial corporate sectorb-3",2010-10-01,509493
"Financial corporate sectorb-3",2010-11-01,510127
"Financial corporate sectorb-3",2010-12-01,667046
"Financial corporate sectorb-3",2011-01-01,672859
"Financial corporate sectorb-3",2011-02-01,714192
"Financial corporate sectorb-3",2011-03-01,751698
"Financial corporate sectorb-3",2011-04-01,752233
"Financial corporate sectorb-3",2011-05-01,751405
"Financial corporate sectorb-3",2011-06-01,766390
"Financial corporate sectorb-3",2011-07-01,766336
"Financial corporate sectorb-3",2011-08-01,770065
"Financial corporate sectorb-3",2011-09-01,667838
"Financial corporate sectorb-3",2011-10-01,789034
"Financial corporate sectorb-3",2011-11-01,790838
"Financial corporate sectorb-3",2011-12-01,703534
"Financial corporate sectorb-3",2012-01-01,697340
"Financial corporate sectorb-3",2012-02-01,706048
"Financial corporate sectorb-3",2012-03-01,706485
"Financial corporate sectorb-3",2012-04-01,707934
"Financial corporate sectorb-3",2012-05-01,709058
"Financial corporate sectorb-3",2012-06-01,724315
"Financial corporate sectorb-3",2012-07-01,578081
"Financial corporate sectorb-3",2012-08-01,579439
"Financial corporate sectorb-3",2012-09-01,596319
"Financial corporate sectorb-3",2012-10-01,595499
"Financial corporate sectorb-3",2012-11-01,597950
"Financial corporate sectorb-3",2012-12-01,637771
"Financial corporate sectorb-3",2013-01-01,639168
"Financial corporate sectorb-3",2013-02-01,641128
"Financial corporate sectorb-3",2013-03-01,638353
"Financial corporate sectorb-3",2013-04-01,642835
"Financial corporate sectorb-3",2013-05-01,587368
"Financial corporate sectorb-3",2013-06-01,726104
"Financial corporate sectorb-3",2013-07-01,731141
"Financial corporate sectorb-3",2013-08-01,731141
"Financial corporate sectorb-3",2013-09-01,895035
"Financial corporate sectorb-3",2013-10-01,944516
"Financial corporate sectorb-3",2013-11-01,659545
"Financial corporate sectorb-3",2013-12-01,684171
"Financial corporate sectorb-3",2014-01-01,686096
"Financial corporate sectorb-3",2014-02-01,687840
"Financial corporate sectorb-3",2014-03-01,689601
"Financial corporate sectorb-3",2014-04-01,762448
"Financial corporate sectorb-3",2014-05-01,772070
"Financial corporate sectorb-3",2014-06-01,744008
"Financial corporate sectorb-3",2014-07-01,736175
"Financial corporate sectorb-3",2014-08-01,735663
"Financial corporate sectorb-3",2014-09-01,768959
"Financial corporate sectorb-3",2014-10-01,747046
"Financial corporate sectorb-3",2014-11-01,747433
"Financial corporate sectorb-3",2014-12-01,796048
"Financial corporate sectorb-3",2015-01-01,565510
"Financial corporate sectorb-3",2015-02-01,567622
"Financial corporate sectorb-3",2015-03-01,567010
"Financial corporate sectorb-3",2015-04-01,575452
"Financial corporate sectorb-3",2015-05-01,575732
"Financial corporate sectorb-3",2015-06-01,581594
"Financial corporate sectorb-3",2015-07-01,584113
"Financial corporate sectorb-3",2015-08-01,586624
"Financial corporate sectorb-3",2015-09-01,572616
"Financial corporate sectorb-3",2015-10-01,574962
"Financial corporate sectorb-3",2015-11-01,577478
"Financial corporate sectorb-3",2015-12-01,672318
"Financial corporate sectorb-3",2016-01-01,583013
"Financial corporate sectorb-3",2016-02-01,585775
"Financial corporate sectorb-3",2016-03-01,1001703
"Financial corporate sectorb-3",2016-04-01,1014650
"Financial corporate sectorb-3",2016-05-01,1016627
"Financial corporate sectorb-3",2016-06-01,1019558
"Financial corporate sectorb-3",2016-07-01,1023438
"Financial corporate sectorb-3",2016-08-01,1032186
"Financial corporate sectorb-3",2016-09-01,1035140
"Financial corporate sectorb-3",2016-10-01,1038604
"Financial corporate sectorb-3",2016-11-01,1042884
"Financial corporate sectorb-3",2016-12-01,1106923
"Financial corporate sectorb-3",2017-01-01,1109918
"Financial corporate sectorb-3",2017-02-01,1112832
"Financial corporate sectorb-3",2017-03-01,1236235
"Financial corporate sectorb-3",2017-04-01,1241574
"Financial corporate sectorb-3",2017-05-01,1245879
"Financial corporate sectorb-3",2017-06-01,1273924
"Financial corporate sectorb-3",2017-07-01,1278141
"Financial corporate sectorb-3",2017-08-01,1282219
"Financial corporate sectorb-3",2017-09-01,1286170
"Financial corporate sectorb-3",2017-10-01,1291099
"Financial corporate sectorb-3",2017-11-01,1295078
"Financial corporate sectorb-3",2017-12-01,1304084
"Financial corporate sectorb-3",2018-01-01,1306438
"Financial corporate sectorb-3",2018-02-01,1306939
"Financial corporate sectorb-3",2018-03-01,1429868
"Financial corporate sectorb-3",2018-04-01,1399640
"Financial corporate sectorb-3",2018-05-01,994584
"Financial corporate sectorb-3",2018-06-01,1405324
"Financial corporate sectorb-3",2018-07-01,1080834
"Financial corporate sectorb-3",2018-08-01,1491365
"Financial corporate sectorb-3",2018-09-01,1496043
"Financial corporate sectorb-3",2018-10-01,1506380
"Financial corporate sectorb-3",2018-11-01,1511297
"Financial corporate sectorb-3",2018-12-01,1526590
"Financial corporate sectorb-3",2019-01-01,1531960
"Financial corporate sectorb-3",2019-02-01,1536814
"Financial corporate sectorb-3",2019-03-01,1541985
"Financial corporate sectorb-3",2019-04-01,1547528
"Financial corporate sectorb-3",2019-05-01,1553111
"Financial corporate sectorb-3",2019-06-01,1564583
"Financial corporate sectorb-3",2019-07-01,1570969
"Financial corporate sectorb-3",2019-08-01,1576170
"Financial corporate sectorb-3",2019-09-01,1581652
"Financial corporate sectorb-3",2019-10-01,1516875
"Financial corporate sectorb-3",2019-11-01,1519055
"Financial corporate sectorb-3",2019-12-01,1522007
"Financial corporate sectorb-3",2020-01-01,1527340
"Financial corporate sectorb-3",2020-02-01,1529152
"Financial corporate sectorb-3",2020-03-01,1534936
"Financial corporate sectorb-3",2020-04-01,1539474
"Financial corporate sectorb-3",2020-05-01,1563385
"Financial corporate sectorb-3",2020-06-01,1445521
"Financial corporate sectorb-3",2020-07-01,1439703
"Financial corporate sectorb-3",2020-08-01,1459135
"Financial corporate sectorb-3",2020-09-01,1462689
"Financial corporate sectorb-3",2020-10-01,1465881
"Financial corporate sectorb-3",2020-11-01,1468836
"Financial corporate sectorb-3",2020-12-01,1473007
"Financial corporate sectorb-3",2021-01-01,1476141
"Financial corporate sectorb-3",2021-02-01,1377773
"Financial corporate sectorb-3",2021-03-01,1381005
"Financial corporate sectorb-3",2021-04-01,1295762
"Financial corporate sectorb-3",2021-05-01,1198685
"Financial corporate sectorb-3",2021-06-01,1226693
"Financial corporate sectorb-3",2021-07-01,1228471
"Financial corporate sectorb-3",2021-08-01,1131646
"Financial corporate sectorb-3",2021-09-01,1134045
"Financial corporate sectorb-3",2021-10-01,1136124
"Financial corporate sectorb-3",2021-11-01,515169
"Financial corporate sectorb-3",2021-12-01,527763
"Financial corporate sectorb-3",2022-01-01,507975
"Financial corporate sectorb-3",2022-02-01,508170
"Financial corporate sectorb-3",2022-03-01,507756
"Financial corporate sectorb-3",2022-04-01,507979
"Financial corporate sectorb-3",2022-05-01,508210
"Financial corporate sectorb-3",2022-06-01,525260
"Financial corporate sectorb-3",2022-07-01,525635
"Financial corporate sectorb-3",2022-08-01,526010
"Financial corporate sectorb-3",2022-09-01,526375
"Financial corporate sectorb-3",2022-10-01,525702
"Financial corporate sectorb-3",2022-11-01,526128
"Financial corporate sectorb-3",2022-12-01,571958
"Financial corporate sectorb-3",2023-01-01,571216
"Financial corporate sectorb-3",2023-02-01,571748
"Financial corporate sectorb-3",2023-03-01,572337
"Financial corporate sectorb-3",2023-04-01,571217
"Financial corporate sectorb-3",2023-05-01,571844
"Financial corporate sectorb-3",2023-06-01,518694
"Financial corporate sectorb-3",2023-07-01,519028
"Financial corporate sectorb-3",2023-08-01,540109
"Non-financial corporate sector-9",2008-01-01,201340
"Non-financial corporate sector-9",2008-02-01,193006
"Non-financial corporate sector-9",2008-03-01,204988
"Non-financial corporate sector-9",2008-04-01,191113
"Non-financial corporate sector-9",2008-05-01,191871
"Non-financial corporate sector-9",2008-06-01,473490
"Non-financial corporate sector-9",2008-07-01,557891
"Non-financial corporate sector-9",2008-08-01,582410
"Non-financial corporate sector-9",2008-09-01,509594
"Non-financial corporate sector-9",2008-10-01,507623
"Non-financial corporate sector-9",2008-11-01,525428
"Non-financial corporate sector-9",2008-12-01,592158
"Non-financial corporate sector-9",2009-01-01,612527
"Non-financial corporate sector-9",2009-02-01,611132
"Non-financial corporate sector-9",2009-03-01,599894
"Non-financial corporate sector-9",2009-04-01,425282
"Non-financial corporate sector-9",2009-05-01,325282
"Non-financial corporate sector-9",2009-06-01,378364
"Non-financial corporate sector-9",2009-07-01,385390
"Non-financial corporate sector-9",2009-08-01,384689
"Non-financial corporate sector-9",2009-09-01,423001
"Non-financial corporate sector-9",2009-10-01,430310
"Non-financial corporate sector-9",2009-11-01,423364
"Non-financial corporate sector-9",2009-12-01,742906
"Non-financial corporate sector-9",2010-01-01,782792
"Non-financial corporate sector-9",2010-02-01,746641
"Non-financial corporate sector-9",2010-03-01,747345
"Non-financial corporate sector-9",2010-04-01,748078
"Non-financial corporate sector-9",2010-05-01,758750
"Non-financial corporate sector-9",2010-06-01,744248
"Non-financial corporate sector-9",2010-07-01,679127
"Non-financial corporate sector-9",2010-08-01,688273
"Non-financial corporate sector-9",2010-09-01,641418
"Non-financial corporate sector-9",2010-10-01,652230
"Non-financial corporate sector-9",2010-11-01,667351
"Non-financial corporate sector-9",2010-12-01,653429
"Non-financial corporate sector-9",2011-01-01,684039
"Non-financial corporate sector-9",2011-02-01,694991
"Non-financial corporate sector-9",2011-03-01,707267
"Non-financial corporate sector-9",2011-04-01,720605
"Non-financial corporate sector-9",2011-05-01,745293
"Non-financial corporate sector-9",2011-06-01,766890
"Non-financial corporate sector-9",2011-07-01,782943
"Non-financial corporate sector-9",2011-08-01,794399
"Non-financial corporate sector-9",2011-09-01,842601
"Non-financial corporate sector-9",2011-10-01,856340
"Non-financial corporate sector-9",2011-11-01,889761
"Non-financial corporate sector-9",2011-12-01,1008286
"Non-financial corporate sector-9",2012-01-01,1076695
"Non-financial corporate sector-9",2012-02-01,1178381
"Non-financial corporate sector-9",2012-03-01,1185593
"Non-financial corporate sector-9",2012-04-01,1236755
"Non-financial corporate sector-9",2012-05-01,1114044
"Non-financial corporate sector-9",2012-06-01,1119710
"Non-financial corporate sector-9",2012-07-01,1052566
"Non-financial corporate sector-9",2012-08-01,966005
"Non-financial corporate sector-9",2012-09-01,1002834
"Non-financial corporate sector-9",2012-10-01,1122465
"Non-financial corporate sector-9",2012-11-01,1030684
"Non-financial corporate sector-9",2012-12-01,1105752
"Non-financial corporate sector-9",2013-01-01,1180879
"Non-financial corporate sector-9",2013-02-01,1151615
"Non-financial corporate sector-9",2013-03-01,1111372
"Non-financial corporate sector-9",2013-04-01,961234
"Non-financial corporate sector-9",2013-05-01,1099804
"Non-financial corporate sector-9",2013-06-01,1023324
"Non-financial corporate sector-9",2013-07-01,1036901
"Non-financial corporate sector-9",2013-08-01,1104253
"Non-financial corporate sector-9",2013-09-01,1138937
"Non-financial corporate sector-9",2013-10-01,1056975
"Non-financial corporate sector-9",2013-11-01,1045621
"Non-financial corporate sector-9",2013-12-01,1047321
"Non-financial corporate sector-9",2014-01-01,1066971
